name,continent,country,destinationName,flightNumber,airlineCode_iata,destination_iata,airlineName,aircraftTerminal,Duration,Cost,Climate,Date,Time,Average_Cost
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,5/8/2024,7:02,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/27/2024,2:54,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/7/2024,3:42,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/31/2024,18:52,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,11/18/2024,6:08,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/29/2024,4:53,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,9/10/2024,6:07,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/10/2024,20:41,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,11/23/2024,4:36,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,10/12/2024,8:28,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/5/2024,9:39,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/3/2024,5:44,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,10/1/2024,15:22,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,6/23/2024,6:39,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/28/2024,1:39,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/30/2024,17:23,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,8/3/2024,17:21,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/3/2024,17:08,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,4/24/2024,12:05,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,8/5/2024,5:53,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/27/2024,21:56,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/10/2024,10:40,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,6/12/2024,20:09,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/25/2024,9:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,8/19/2024,21:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/6/2024,6:02,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/13/2024,21:12,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,6/8/2024,14:26,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/18/2024,10:57,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,8/15/2024,11:25,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/4/2024,15:09,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/17/2024,13:34,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,10/17/2024,21:50,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/19/2024,5:00,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/15/2024,1:56,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,10/17/2024,10:40,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/28/2024,19:04,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/14/2024,19:51,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,4/1/2024,15:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,10/21/2024,8:33,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/26/2024,3:01,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,5/31/2024,11:23,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/28/2024,2:35,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/4/2024,2:54,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/17/2024,21:32,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,4/27/2024,17:06,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/7/2024,9:21,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/20/2024,22:34,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/30/2024,15:29,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/30/2024,15:42,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/20/2024,15:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ET 8601,ET,BEY,Ethiopian Airlines,3,4h 10m,AED 1070,Warm Mildly humid,6/12/2024,10:05,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/6/2024,6:33,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/2/2024,15:28,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,4/3/2024,20:51,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,8/23/2024,12:52,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/20/2024,17:40,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/8/2024,0:41,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/7/2024,7:19,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,8/31/2024,0:10,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/17/2024,6:08,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/30/2024,21:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/14/2024,9:54,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,6/5/2024,7:31,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/12/2024,17:21,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,8/9/2024,8:32,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/22/2024,19:20,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,6/26/2024,6:10,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/9/2024,20:40,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/13/2024,8:08,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/11/2024,22:26,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/3/2024,8:17,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,9/30/2024,5:02,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/6/2024,15:06,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/15/2024,16:57,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,5/21/2024,2:15,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/7/2024,6:01,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/17/2024,9:52,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/29/2024,10:30,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/30/2024,10:17,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/8/2024,13:26,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,11/23/2024,16:19,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,6/21/2024,5:34,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/23/2024,0:14,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/8/2024,10:29,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,6/9/2024,22:20,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/21/2024,20:07,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/23/2024,15:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/5/2024,12:49,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,6/19/2024,16:42,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,6/24/2024,19:05,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/10/2024,13:19,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,6/12/2024,16:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/16/2024,8:57,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/17/2024,14:12,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/5/2024,12:32,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/9/2024,18:22,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,4/27/2024,8:13,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/27/2024,23:06,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,4/20/2024,14:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/28/2024,2:40,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/10/2024,18:49,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,5/11/2024,8:19,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/15/2024,20:25,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,8/21/2024,10:17,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/12/2024,15:55,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,6/29/2024,20:02,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,9/16/2024,15:25,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,6/11/2024,21:37,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/10/2024,14:39,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/13/2024,6:35,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,5/22/2024,4:17,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,4/8/2024,4:58,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 451,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/4/2024,13:53,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,8/4/2024,23:16,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/12/2024,10:01,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,4/22/2024,23:14,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,9/16/2024,9:16,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/30/2024,20:44,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 955,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,5/7/2024,3:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,11/22/2024,1:26,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/26/2024,21:56,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,11/14/2024,12:18,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,7/6/2024,11:34,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,8/30/2024,23:12,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/30/2024,14:04,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,7/7/2024,12:52,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,7/13/2024,3:27,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,10/6/2024,11:45,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,8/25/2024,3:22,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/22/2024,22:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/17/2024,9:50,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/26/2024,18:31,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/24/2024,12:53,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/30/2024,4:41,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/24/2024,6:54,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/4/2024,5:42,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/23/2024,14:49,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/14/2024,23:55,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/11/2024,4:46,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/4/2024,15:38,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/21/2024,6:29,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/2/2024,1:14,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/25/2024,7:42,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/4/2024,0:34,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/1/2024,2:43,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/6/2024,4:41,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/24/2024,9:25,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/8/2024,7:38,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/17/2024,7:00,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/2/2024,20:03,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 953,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/22/2024,23:41,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 427,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/10/2024,17:07,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,EK 957,EK,BEY,Emirates,3,4h 10m,AED 1558,Warm Mildly humid,12/24/2024,14:21,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 429,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/28/2024,11:14,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,FZ 159,FZ,BEY,Flydubai,2,4h 10m,AED 839,Warm Mildly humid,12/31/2024,22:08,low
Beirut Rafic Hariri International Airport,Asia,Lebanon,Beirut,ME 421,ME,BEY,Middle East Airlines,3,4h 10m,AED 1660,Warm Mildly humid,12/12/2024,0:09,low
